"PROLIFIC_PID","exp_cond","quiz","quiz_correct","Duration..in.seconds.","clarity","age","Nationality","Gender","xi","prob_heads","hnum","common_flips","hnum_priv","private_flips","xi_shared","xi_private","imputed_omega"
"5f18e7bb33bfe6119eb7e146","crowd10CG","3",1,"221","1",22,"United States",0,61,0.26,1,"TTTTTTTTTH",3,"TTTTHHHTTT",10,30,1
"5f18e7bb33bfe6119eb7e146","crowd10CG","3",1,"221","1",22,"United States",0,40,0.62,5,"THTHTTHTHH",7,"THTHHTHHHH",50,70,0
"5f18e7bb33bfe6119eb7e146","crowd10CG","3",1,"221","1",22,"United States",0,41,0.61,4,"THTHTTHTHT",4,"TTTTHTHHHT",40,40,NA
"5f18e7bb33bfe6119eb7e146","crowd10CG","3",1,"221","1",22,"United States",0,39,0.53,6,"THHHHTHTTH",4,"TTHHHTTTHT",60,40,1
"5f18e7bb33bfe6119eb7e146","crowd10CG","3",1,"221","1",22,"United States",0,19,0.39,1,"TTTTHTTTTT",4,"HHTHTTTTTH",10,40,0.3
"5f18e7bb33bfe6119eb7e146","crowd10CG","3",1,"221","1",22,"United States",0,40,0.61,6,"TTHHHHHHTT",6,"HHHTHTTTHH",60,60,NA
"5f18e7bb33bfe6119eb7e146","crowd10CG","3",1,"221","1",22,"United States",0,40,0.42,4,"TTTHHHTTHT",4,"THHTHTTTHT",40,40,NA
"5f1b4845cbf55f3192e33b89","crowd10CG","3",1,"255","1",23,"United States",0,19,0.32,1,"TTHTTTTTTT",4,"HTHTTTHHTT",10,40,0.3
"5f1b4845cbf55f3192e33b89","crowd10CG","3",1,"255","1",23,"United States",0,55,0.4,6,"HHHTHTTHHT",7,"HTTHHHHHHT",60,70,0
"5f1b4845cbf55f3192e33b89","crowd10CG","3",1,"255","1",23,"United States",0,75,0.72,8,"HHHHHHTTHH",7,"HHTTHHHHTH",80,70,0.5
"5f1b4845cbf55f3192e33b89","crowd10CG","3",1,"255","1",23,"United States",0,39,0.43,5,"HTHTHTHTHT",4,"TTHTTHHTTH",50,40,1
"5f1b4845cbf55f3192e33b89","crowd10CG","3",1,"255","1",23,"United States",0,21,0.33,2,"TTHTTHTTTT",2,"TTTTTTTHHT",20,20,NA
"5f1b4845cbf55f3192e33b89","crowd10CG","3",1,"255","1",23,"United States",0,40,0.44,3,"TTTHHTHTTT",5,"THHHHTTHTT",30,50,0.5
"5f1b4845cbf55f3192e33b89","crowd10CG","3",1,"255","1",23,"United States",0,50,0.51,6,"HHTHHTHHTT",2,"THTTTHTTTT",60,20,0.25
"5f1b4845cbf55f3192e33b89","crowd10CG","3",1,"255","1",23,"United States",0,40,0.47,7,"HHHTTHHTHH",1,"HTTTTTTTTT",70,10,0.5
"5f1b4845cbf55f3192e33b89","crowd10CG","3",1,"255","1",23,"United States",0,75,0.58,8,"HTHTHHHHHH",7,"HTHHHTHHTH",80,70,0.5
"5f1b4845cbf55f3192e33b89","crowd10CG","3",1,"255","1",23,"United States",0,50,0.52,3,"HTTTTHTTTH",5,"TTHHHHTHTT",30,50,1
"5f1c66b15b4209061575ad90","crowd30CG","3",1,"253","2",22,"United States",0,80,0.58,8,"HTHTHHHHHH",8,"HHHHTHHHHT",80,80,NA
"5f1c66b15b4209061575ad90","crowd30CG","3",1,"253","2",22,"United States",0,85,0.72,8,"HHHHHHTTHH",9,"HHHHHHTHHH",80,90,0.5
"5f1c66b15b4209061575ad90","crowd30CG","3",1,"253","2",22,"United States",0,35,0.52,3,"HTTTTHTTTH",4,"THTTHTHTHT",30,40,0.5
"5f1c66b15b4209061575ad90","crowd30CG","3",1,"253","2",22,"United States",0,20,0.32,1,"TTHTTTTTTT",4,"THTTHHHTTT",10,40,0.333333333333333
"5f1c66b15b4209061575ad90","crowd30CG","3",1,"253","2",22,"United States",0,35,0.43,5,"HTHTHTHTHT",2,"HTTTTTHTTT",50,20,0.5
"5f1c66b15b4209061575ad90","crowd30CG","3",1,"253","2",22,"United States",0,65,0.51,6,"HHTHHTHHTT",7,"THHTHHHHHT",60,70,0.5
"5f1c66b15b4209061575ad90","crowd30CG","3",1,"253","2",22,"United States",0,70,0.47,7,"HHHTTHHTHH",7,"HTHHHTHHHT",70,70,NA
"5f1c66b15b4209061575ad90","crowd30CG","3",1,"253","2",22,"United States",0,20,0.33,2,"TTHTTHTTTT",2,"TTTTTTHTHT",20,20,NA
"5f1c66b15b4209061575ad90","crowd30CG","3",1,"253","2",22,"United States",0,55,0.44,3,"TTTHHTHTTT",6,"THHHHTHHTT",30,60,0.833333333333333
"5f1c66b15b4209061575ad90","crowd30CG","3",1,"253","2",22,"United States",0,50,0.4,6,"HHHTHTTHHT",4,"THTTTHTHHT",60,40,0.5
"5f2434435c78b4012f001c43","individual","1",1,"458","1",34,"United States",0,60,0.72,6,"TTHTHTHHHH",6,"HHHTHTHHTT",60,60,NA
"5f2434435c78b4012f001c43","individual","1",1,"458","1",34,"United States",0,100,0.74,7,"HHTTHHHTHH",10,"HHHHHHHHHH",70,100,1
"5f2434435c78b4012f001c43","individual","1",1,"458","1",34,"United States",0,60,0.37,3,"HTTTTTTTHH",6,"HTTHTHHHHT",30,60,1
"5f2434435c78b4012f001c43","individual","1",1,"458","1",34,"United States",0,49,0.56,4,"TTTHHTTTHH",5,"HTTHHHTTHT",40,50,0.9
"5f2434435c78b4012f001c43","individual","1",1,"458","1",34,"United States",0,80,0.64,5,"THHHTHTTTH",8,"HTTHHHHHHH",50,80,1
"5f2434435c78b4012f001c43","individual","1",1,"458","1",34,"United States",0,30,0.46,9,"THHHHHHHHH",3,"TTHTTHHTTT",90,30,1
"5f2434435c78b4012f001c43","individual","1",1,"458","1",34,"United States",0,80,0.48,8,"HHHTHHTHHH",8,"HTTHHHHHHH",80,80,NA
"5f2434435c78b4012f001c43","individual","1",1,"458","1",34,"United States",0,80,0.68,8,"HTHTHHHHHH",8,"THHTHHHHHH",80,80,NA
"5f2434435c78b4012f001c43","individual","1",1,"458","1",34,"United States",0,60,0.39,3,"TTHHTTTTTH",6,"THHTHHTHTH",30,60,1
"5f2434435c78b4012f001c43","individual","1",1,"458","1",34,"United States",0,70,0.69,5,"THTHHTHTTH",7,"HTHHHHTHHT",50,70,1
"5f24d71808f3730f68d734f2","crowd30CG","1",0,"226","3",26,"United States",1,66,0.61,6,"TTHHHHHHTT",8,"HHHHHHTTHH",60,80,0.3
"5f24d71808f3730f68d734f2","crowd30CG","1",0,"226","3",26,"United States",1,20,0.26,1,"TTTTTTTTTH",4,"TTHTTTHTHH",10,40,0.333333333333333
"5f24d71808f3730f68d734f2","crowd30CG","1",0,"226","3",26,"United States",1,41,0.61,4,"THTHTTHTHT",5,"TTHHTTTHHH",40,50,0.1
"5f24d71808f3730f68d734f2","crowd30CG","1",0,"226","3",26,"United States",1,42,0.62,5,"THTHTTHTHH",6,"THHTHHHHTT",50,60,0
"5f24d71808f3730f68d734f2","crowd30CG","1",0,"226","3",26,"United States",1,50,0.46,3,"TTTTHTTHTH",6,"HHTTTHHHHT",30,60,0.666666666666667
"5f24d71808f3730f68d734f2","crowd30CG","1",0,"226","3",26,"United States",1,31,0.39,1,"TTTTHTTTTT",6,"HTHTHHHTHT",10,60,0.42
"5f24d71808f3730f68d734f2","crowd30CG","1",0,"226","3",26,"United States",1,44,0.53,6,"THHHHTHTTH",5,"TTHHHTHTTH",60,50,1
"5f24d71808f3730f68d734f2","crowd30CG","1",0,"226","3",26,"United States",1,36,0.32,4,"HHTTHTTHTT",1,"TTTTTTTTTH",40,10,0.133333333333333
"5f24d71808f3730f68d734f2","crowd30CG","1",0,"226","3",26,"United States",1,50,0.42,4,"TTTHHHTTHT",2,"TTTHTTTHTT",40,20,0
"5f24d71808f3730f68d734f2","crowd30CG","1",0,"226","3",26,"United States",1,44,0.32,5,"THHTHTTTHH",4,"HTTTTTHTHH",50,40,0.6
"5f26a21c70a6d23f6032b1ea","crowd5CG","3",1,"219","2",34,"United States",0,70,0.6,6,"HHTHTHHTHT",8,"HHHHHHHTTH",60,80,0.5
"5f26a21c70a6d23f6032b1ea","crowd5CG","3",1,"219","2",34,"United States",0,25,0.28,3,"HTTTTTTHTH",2,"TTHTTTTTHT",30,20,0.5
"5f26a21c70a6d23f6032b1ea","crowd5CG","3",1,"219","2",34,"United States",0,20,0.44,5,"HTHHTHTHTT",1,"TTTTTTTTHT",50,10,0.75
"5f26a21c70a6d23f6032b1ea","crowd5CG","3",1,"219","2",34,"United States",0,60,0.47,5,"THTHTHHTTH",6,"HTHHHTTTHH",50,60,1
"5f26a21c70a6d23f6032b1ea","crowd5CG","3",1,"219","2",34,"United States",0,25,0.26,2,"TTTHHTTTTT",3,"HTTTTTTHHT",20,30,0.5
"5f26a21c70a6d23f6032b1ea","crowd5CG","3",1,"219","2",34,"United States",0,45,0.47,5,"HHTTTHTHHT",4,"HTTHTTHTHT",50,40,0.5
"5f26a21c70a6d23f6032b1ea","crowd5CG","3",1,"219","2",34,"United States",0,30,0.47,4,"TTHTHHTHTT",2,"TTTTTHTTHT",40,20,0.5
"5f26a21c70a6d23f6032b1ea","crowd5CG","3",1,"219","2",34,"United States",0,55,0.52,6,"HTHTTTHHHH",5,"TTHTTHHHHT",60,50,0.5
"5f26a21c70a6d23f6032b1ea","crowd5CG","3",1,"219","2",34,"United States",0,55,0.68,5,"HTHHTTHTHT",6,"HTHTTHHTHH",50,60,0.5
"5f26a21c70a6d23f6032b1ea","crowd5CG","3",1,"219","2",34,"United States",0,50,0.52,7,"HHTHHHHTTH",4,"TTHHTHTHTT",70,40,0.666666666666667
"5f273f8ba9a38c44acd49ffe","crowd10CG","3",1,"350","2",18,"United States",1,50,0.44,3,"TTTHHTHTTT",7,"THHHTTHHHH",30,70,0.5
"5f273f8ba9a38c44acd49ffe","crowd10CG","3",1,"350","2",18,"United States",1,70,0.58,8,"HTHTHHHHHH",5,"TTHHHTHHTT",80,50,0.333333333333333
"5f273f8ba9a38c44acd49ffe","crowd10CG","3",1,"350","2",18,"United States",1,70,0.51,6,"HHTHHTHHTT",6,"HHTTHHHTHT",60,60,NA
"5f273f8ba9a38c44acd49ffe","crowd10CG","3",1,"350","2",18,"United States",1,40,0.43,5,"HTHTHTHTHT",4,"TTHHTTHTTH",50,40,1
"5f273f8ba9a38c44acd49ffe","crowd10CG","3",1,"350","2",18,"United States",1,50,0.4,6,"HHHTHTTHHT",6,"HTHTTHHTHH",60,60,NA
"5f273f8ba9a38c44acd49ffe","crowd10CG","3",1,"350","2",18,"United States",1,50,0.33,2,"TTHTTHTTTT",2,"THTTHTTTTT",20,20,NA
"5f273f8ba9a38c44acd49ffe","crowd10CG","3",1,"350","2",18,"United States",1,50,0.32,1,"TTHTTTTTTT",0,"TTTTTTTTTT",10,0,0
"5f273f8ba9a38c44acd49ffe","crowd10CG","3",1,"350","2",18,"United States",1,50,0.47,7,"HHHTTHHTHH",4,"THTHTHTTHT",70,40,0.666666666666667
"5f273f8ba9a38c44acd49ffe","crowd10CG","3",1,"350","2",18,"United States",1,40,0.52,3,"HTTTTHTTTH",4,"TTTTTTHHHH",30,40,1
"5f273f8ba9a38c44acd49ffe","crowd10CG","3",1,"350","2",18,"United States",1,85,0.72,8,"HHHHHHTTHH",9,"THHHHHHHHH",80,90,0.5
"5f2885ff5fbfb81c3f138168","crowd5CG","3",1,"384","2",18,"United States",0,45,0.6,6,"HHTHTHHTHT",3,"THTTTHTHTT",60,30,0.5
"5f2885ff5fbfb81c3f138168","crowd5CG","3",1,"384","2",18,"United States",0,55,0.52,6,"HTHTTTHHHH",5,"THHTTTTHHH",60,50,0.5
"5f2885ff5fbfb81c3f138168","crowd5CG","3",1,"384","2",18,"United States",0,30,0.47,5,"THTHTHHTTH",1,"HTTTTTTTTT",50,10,0.5
"5f2885ff5fbfb81c3f138168","crowd5CG","3",1,"384","2",18,"United States",0,25,0.47,4,"TTHTHHTHTT",1,"TTHTTTTTTT",40,10,0.5
"5f2885ff5fbfb81c3f138168","crowd5CG","3",1,"384","2",18,"United States",0,30,0.28,3,"HTTTTTTHTH",3,"TTHTHHTTTT",30,30,NA
"5f2885ff5fbfb81c3f138168","crowd5CG","3",1,"384","2",18,"United States",0,55,0.68,5,"HTHHTTHTHT",6,"TTHHHTTHHH",50,60,0.5
"5f2885ff5fbfb81c3f138168","crowd5CG","3",1,"384","2",18,"United States",0,35,0.47,5,"HHTTTHTHHT",2,"TTHTTTTTTH",50,20,0.5
"5f2885ff5fbfb81c3f138168","crowd5CG","3",1,"384","2",18,"United States",0,45,0.44,5,"HTHHTHTHTT",4,"HHTTTTTHHT",50,40,0.5
"5f2885ff5fbfb81c3f138168","crowd5CG","3",1,"384","2",18,"United States",0,50,0.26,2,"TTTHHTTTTT",3,"HTHTTTTTHT",20,30,1
"5f2885ff5fbfb81c3f138168","crowd5CG","3",1,"384","2",18,"United States",0,55,0.52,7,"HHTHHHHTTH",4,"HHTTTHTHTT",70,40,0.5
"5f2c8e920322221840ac522f","crowd10CG","3",1,"130","3",22,"United States",1,32,0.52,3,"HTTTTHTTTH",3,"TTHTTHHTTT",30,30,NA
"5f2c8e920322221840ac522f","crowd10CG","3",1,"130","3",22,"United States",1,28,0.58,8,"HTHTHHHHHH",6,"TTHTHTHHHH",80,60,1
"5f2c8e920322221840ac522f","crowd10CG","3",1,"130","3",22,"United States",1,47,0.72,8,"HHHHHHTTHH",8,"HHTHHTHHHH",80,80,NA
"5f2c8e920322221840ac522f","crowd10CG","3",1,"130","3",22,"United States",1,66,0.51,6,"HHTHHTHHTT",5,"THTTTHHTHH",60,50,0
"5f2c8e920322221840ac522f","crowd10CG","3",1,"130","3",22,"United States",1,6,0.32,1,"TTHTTTTTTT",2,"THTTTTTTHT",10,20,0
"5f2c8e920322221840ac522f","crowd10CG","3",1,"130","3",22,"United States",1,27,0.44,3,"TTTHHTHTTT",5,"THTTHHHHTT",30,50,0
"5f2c8e920322221840ac522f","crowd10CG","3",1,"130","3",22,"United States",1,74,0.4,6,"HHHTHTTHHT",2,"TTTTTTTHHT",60,20,0
"5f2c8e920322221840ac522f","crowd10CG","3",1,"130","3",22,"United States",1,49,0.43,5,"HTHTHTHTHT",5,"THTHTTTHHH",50,50,NA
"5f2c8e920322221840ac522f","crowd10CG","3",1,"130","3",22,"United States",1,20,0.33,2,"TTHTTHTTTT",5,"TTHHHTHTTH",20,50,0
"5f2c8e920322221840ac522f","crowd10CG","3",1,"130","3",22,"United States",1,74,0.47,7,"HHHTTHHTHH",7,"THHTHHTHHH",70,70,NA
"5f2db8cdadde480d1eaa297c","individual","1",1,"360","1",24,"United States",1,49,0.47,5,"HHTTTHTHHT",4,"TTHHHTTTTH",50,40,0.1
"5f2db8cdadde480d1eaa297c","individual","1",1,"360","1",24,"United States",1,49,0.44,5,"HTHHTHTHTT",6,"THHTTHTHHH",50,60,0
"5f2db8cdadde480d1eaa297c","individual","1",1,"360","1",24,"United States",1,41,0.47,4,"TTHTHHTHTT",4,"THHTTTHTHT",40,40,NA
"5f2db8cdadde480d1eaa297c","individual","1",1,"360","1",24,"United States",1,30,0.28,3,"HTTTTTTHTH",3,"HTHTHTTTTT",30,30,NA
"5f2db8cdadde480d1eaa297c","individual","1",1,"360","1",24,"United States",1,60,0.6,6,"HHTHTHHTHT",6,"THHHHTTTHH",60,60,NA
"5f2db8cdadde480d1eaa297c","individual","1",1,"360","1",24,"United States",1,60,0.52,6,"HTHTTTHHHH",6,"HTTHTTHHHH",60,60,NA
"5f2db8cdadde480d1eaa297c","individual","1",1,"360","1",24,"United States",1,44,0.68,5,"HTHHTTHTHT",3,"THTHTTTHTT",50,30,0.3
"5f2db8cdadde480d1eaa297c","individual","1",1,"360","1",24,"United States",1,37,0.26,2,"TTTHHTTTTT",5,"HTTHHHHTTT",20,50,0.566666666666667
"5f2db8cdadde480d1eaa297c","individual","1",1,"360","1",24,"United States",1,53,0.47,5,"THTHTHHTTH",4,"THTTTHHHTT",50,40,0
"5f2db8cdadde480d1eaa297c","individual","1",1,"360","1",24,"United States",1,69,0.52,7,"HHTHHHHTTH",6,"HTTHHHHTTH",70,60,0.1
"5f326f3697c53601f394368a","individual","1",1,"217","1",27,"United States",1,8,0.6,6,"HHTHTHHTHT",4,"TTTTTHHTHH",60,40,1
"5f326f3697c53601f394368a","individual","1",1,"217","1",27,"United States",1,11,0.52,6,"HTHTTTHHHH",9,"HHHTHHHHHH",60,90,0
"5f326f3697c53601f394368a","individual","1",1,"217","1",27,"United States",1,9,0.47,4,"TTHTHHTHTT",5,"HHTTHTHTHT",40,50,0
"5f326f3697c53601f394368a","individual","1",1,"217","1",27,"United States",1,5,0.47,5,"HHTTTHTHHT",1,"TTTHTTTTTT",50,10,1
"5f326f3697c53601f394368a","individual","1",1,"217","1",27,"United States",1,8,0.52,7,"HHTHHHHTTH",5,"TTHHHTHTHT",70,50,1
"5f326f3697c53601f394368a","individual","1",1,"217","1",27,"United States",1,6,0.68,5,"HTHHTTHTHT",8,"HTHHHHHHHT",50,80,0
"5f326f3697c53601f394368a","individual","1",1,"217","1",27,"United States",1,5,0.28,3,"HTTTTTTHTH",3,"HTTTTHTTHT",30,30,NA
"5f326f3697c53601f394368a","individual","1",1,"217","1",27,"United States",1,4,0.26,2,"TTTHHTTTTT",3,"TTTHTTHTHT",20,30,0
"5f326f3697c53601f394368a","individual","1",1,"217","1",27,"United States",1,2,0.47,5,"THTHTHHTTH",0,"TTTTTTTTTT",50,0,0.96
"5f326f3697c53601f394368a","individual","1",1,"217","1",27,"United States",1,4,0.44,5,"HTHHTHTHTT",7,"THTHHHHHHT",50,70,0
"5f32a66eb0b759099d33fb8c","crowd5CG","3",1,"260","2",31,"United States",1,81,0.6,6,"HHTHTHHTHT",9,"HHHHHHTHHH",60,90,0.7
"5f32a66eb0b759099d33fb8c","crowd5CG","3",1,"260","2",31,"United States",1,35,0.28,3,"HTTTTTTHTH",0,"TTTTTTTTTT",30,0,0
"5f32a66eb0b759099d33fb8c","crowd5CG","3",1,"260","2",31,"United States",1,68,0.47,4,"TTHTHHTHTT",7,"HTHTHHHTHH",40,70,0.933333333333333
"5f32a66eb0b759099d33fb8c","crowd5CG","3",1,"260","2",31,"United States",1,60,0.52,6,"HTHTTTHHHH",6,"HTTHHTHHHT",60,60,NA
"5f32a66eb0b759099d33fb8c","crowd5CG","3",1,"260","2",31,"United States",1,56,0.44,5,"HTHHTHTHTT",3,"HHTTTTTTTH",50,30,0
"5f32a66eb0b759099d33fb8c","crowd5CG","3",1,"260","2",31,"United States",1,49,0.47,5,"THTHTHHTTH",4,"HTHTHHTTTT",50,40,0.1
"5f32a66eb0b759099d33fb8c","crowd5CG","3",1,"260","2",31,"United States",1,68,0.52,7,"HHTHHHHTTH",2,"THTTTTTTHT",70,20,0.04
"5f32a66eb0b759099d33fb8c","crowd5CG","3",1,"260","2",31,"United States",1,46,0.47,5,"HHTTTHTHHT",2,"TTTHHTTTTT",50,20,0.133333333333333
"5f32a66eb0b759099d33fb8c","crowd5CG","3",1,"260","2",31,"United States",1,56,0.68,5,"HTHHTTHTHT",6,"HHTHHTHTHT",50,60,0.6
"5f32a66eb0b759099d33fb8c","crowd5CG","3",1,"260","2",31,"United States",1,10,0.26,2,"TTTHHTTTTT",1,"TTTHTTTTTT",20,10,1
"5f330bfd7109cd0e649566b6","crowd30CG","3",1,"491","2",49,"United States",1,40,0.52,3,"HTTTTHTTTH",5,"THTTHTHTHH",30,50,0.5
"5f330bfd7109cd0e649566b6","crowd30CG","3",1,"491","2",49,"United States",1,20,0.33,2,"TTHTTHTTTT",3,"HTTTHTTTTH",20,30,0
"5f330bfd7109cd0e649566b6","crowd30CG","3",1,"491","2",49,"United States",1,30,0.44,3,"TTTHHTHTTT",3,"TTTTHHTHTT",30,30,NA
"5f330bfd7109cd0e649566b6","crowd30CG","3",1,"491","2",49,"United States",1,60,0.51,6,"HHTHHTHHTT",6,"HHHTTTHHTH",60,60,NA
"5f330bfd7109cd0e649566b6","crowd30CG","3",1,"491","2",49,"United States",1,70,0.58,8,"HTHTHHHHHH",6,"THHHHTTHHT",80,60,0.5
"5f330bfd7109cd0e649566b6","crowd30CG","3",1,"491","2",49,"United States",1,40,0.43,5,"HTHTHTHTHT",3,"TTTTHTHHTT",50,30,0.5
"5f330bfd7109cd0e649566b6","crowd30CG","3",1,"491","2",49,"United States",1,40,0.4,6,"HHHTHTTHHT",3,"HHTTTTTHTT",60,30,0.666666666666667
"5f330bfd7109cd0e649566b6","crowd30CG","3",1,"491","2",49,"United States",1,20,0.32,1,"TTHTTTTTTT",2,"HTTTTTHTTT",10,20,1
"5f330bfd7109cd0e649566b6","crowd30CG","3",1,"491","2",49,"United States",1,60,0.47,7,"HHHTTHHTHH",5,"HTHTHHHTTT",70,50,0.5
"5f330bfd7109cd0e649566b6","crowd30CG","3",1,"491","2",49,"United States",1,80,0.72,8,"HHHHHHTTHH",7,"THHTHHHTHH",80,70,0
"5f3389a931b4ce1ad61630b0","crowd30CG","3",1,"387","2",21,"United States",0,47,0.48,8,"HHHTHHTHHH",7,"HHTHHTHHHT",80,70,1
"5f3389a931b4ce1ad61630b0","crowd30CG","3",1,"387","2",21,"United States",0,43,0.69,5,"THTHHTHTTH",7,"HHHHHTTTHH",50,70,0
"5f3389a931b4ce1ad61630b0","crowd30CG","3",1,"387","2",21,"United States",0,40,0.74,7,"HHTTHHHTHH",6,"THTTHHHHHT",70,60,1
"5f3389a931b4ce1ad61630b0","crowd30CG","3",1,"387","2",21,"United States",0,35,0.56,4,"TTTHHTTTHH",3,"HTTTTTHTHT",40,30,0.5
"5f3389a931b4ce1ad61630b0","crowd30CG","3",1,"387","2",21,"United States",0,55,0.39,3,"TTHHTTTTTH",3,"THTHTHTTTT",30,30,NA
"5f3389a931b4ce1ad61630b0","crowd30CG","3",1,"387","2",21,"United States",0,25,0.68,8,"HTHTHHHHHH",7,"THHHHHTHHT",80,70,1
"5f3389a931b4ce1ad61630b0","crowd30CG","3",1,"387","2",21,"United States",0,46,0.64,5,"THHHTHTTTH",8,"HTHHHHHTHH",50,80,0
"5f3389a931b4ce1ad61630b0","crowd30CG","3",1,"387","2",21,"United States",0,26,0.46,9,"THHHHHHHHH",5,"HTHHTTTHHT",90,50,1
"5f3389a931b4ce1ad61630b0","crowd30CG","3",1,"387","2",21,"United States",0,80,0.37,3,"HTTTTTTTHH",1,"TTTTTTHTTT",30,10,0
"5f3389a931b4ce1ad61630b0","crowd30CG","3",1,"387","2",21,"United States",0,40,0.72,6,"TTHTHTHHHH",9,"HHHTHHHHHH",60,90,0
"5f369690601a3606a0992e40","crowd10CG","3",1,"501","1",24,"United States",0,100,0.33,2,"TTHTTHTTTT",6,"THTHHHHTTH",20,60,1
"5f369690601a3606a0992e40","crowd10CG","3",1,"501","1",24,"United States",0,0,0.43,5,"HTHTHTHTHT",3,"HTTHTTTHTT",50,30,1
"5f369690601a3606a0992e40","crowd10CG","3",1,"501","1",24,"United States",0,80,0.72,8,"HHHHHHTTHH",8,"HHTHHHHHHT",80,80,NA
"5f369690601a3606a0992e40","crowd10CG","3",1,"501","1",24,"United States",0,100,0.32,1,"TTHTTTTTTT",5,"TTHHTHHHTT",10,50,1
"5f369690601a3606a0992e40","crowd10CG","3",1,"501","1",24,"United States",0,100,0.44,3,"TTTHHTHTTT",5,"THHHHTTTTH",30,50,1
"5f369690601a3606a0992e40","crowd10CG","3",1,"501","1",24,"United States",0,100,0.52,3,"HTTTTHTTTH",7,"HTTHTHHHHH",30,70,1
"5f369690601a3606a0992e40","crowd10CG","3",1,"501","1",24,"United States",0,0,0.51,6,"HHTHHTHHTT",3,"THTTHTTTHT",60,30,1
"5f369690601a3606a0992e40","crowd10CG","3",1,"501","1",24,"United States",0,0,0.4,6,"HHHTHTTHHT",3,"THTTHTHTTT",60,30,1
"5f369690601a3606a0992e40","crowd10CG","3",1,"501","1",24,"United States",0,0,0.58,8,"HTHTHHHHHH",5,"THHHTHHTTT",80,50,1
"5f369690601a3606a0992e40","crowd10CG","3",1,"501","1",24,"United States",0,0,0.47,7,"HHHTTHHTHH",3,"TTTTHTTTHH",70,30,1
"5f3791670fb8fd0008a24e79","crowd5CG","3",1,"525","2",22,"United States",1,76,0.61,6,"TTHHHHHHTT",8,"HHHHHHTHTH",60,80,0.8
"5f3791670fb8fd0008a24e79","crowd5CG","3",1,"525","2",22,"United States",1,20,0.26,1,"TTTTTTTTTH",3,"THTTHTTTHT",10,30,0.5
"5f3791670fb8fd0008a24e79","crowd5CG","3",1,"525","2",22,"United States",1,44,0.42,4,"TTTHHHTTHT",4,"HHTTTTTTHH",40,40,NA
"5f3791670fb8fd0008a24e79","crowd5CG","3",1,"525","2",22,"United States",1,10,0.39,1,"TTTTHTTTTT",1,"TTTTTHTTTT",10,10,NA
"5f3791670fb8fd0008a24e79","crowd5CG","3",1,"525","2",22,"United States",1,40,0.32,5,"THHTHTTTHH",3,"TTTTHTTTHH",50,30,0.5
"5f3791670fb8fd0008a24e79","crowd5CG","3",1,"525","2",22,"United States",1,55,0.62,5,"THTHTTHTHH",6,"HHTTHTHTHH",50,60,0.5
"5f3791670fb8fd0008a24e79","crowd5CG","3",1,"525","2",22,"United States",1,75,0.53,6,"THHHHTHTTH",7,"HTHHHHHHTT",60,70,1
"5f3791670fb8fd0008a24e79","crowd5CG","3",1,"525","2",22,"United States",1,38,0.46,3,"TTTTHTTHTH",4,"THHTTTHHTT",30,40,0.8
"5f3791670fb8fd0008a24e79","crowd5CG","3",1,"525","2",22,"United States",1,62,0.32,4,"HHTTHTTHTT",7,"HHHTHTTHHH",40,70,0.733333333333333
"5f3791670fb8fd0008a24e79","crowd5CG","3",1,"525","2",22,"United States",1,45,0.61,4,"THTHTTHTHT",6,"THTHTHHHTH",40,60,0.25
"5f3c35f98baa00a729e2efe7","crowd30CG","3",1,"114","2",28,"United States",1,60,0.6,6,"HHTHTHHTHT",4,"TTHTTHTHHT",60,40,0
"5f3c35f98baa00a729e2efe7","crowd30CG","3",1,"114","2",28,"United States",1,39,0.68,5,"HTHHTTHTHT",7,"HHHHHTHTHT",50,70,0
"5f3c35f98baa00a729e2efe7","crowd30CG","3",1,"114","2",28,"United States",1,50,0.47,5,"HHTTTHTHHT",4,"THTHTTHHTT",50,40,0
"5f3c35f98baa00a729e2efe7","crowd30CG","3",1,"114","2",28,"United States",1,62,0.52,7,"HHTHHHHTTH",6,"HHTTTHHHTH",70,60,0.8
"5f3c35f98baa00a729e2efe7","crowd30CG","3",1,"114","2",28,"United States",1,60,0.52,6,"HTHTTTHHHH",4,"THHTTTTTHH",60,40,0
"5f3c35f98baa00a729e2efe7","crowd30CG","3",1,"114","2",28,"United States",1,18,0.26,2,"TTTHHTTTTT",4,"TTTTHHHTTH",20,40,0
"5f3c35f98baa00a729e2efe7","crowd30CG","3",1,"114","2",28,"United States",1,60,0.44,5,"HTHHTHTHTT",2,"THTTTTTTHT",50,20,0
"5f3c35f98baa00a729e2efe7","crowd30CG","3",1,"114","2",28,"United States",1,40,0.28,3,"HTTTTTTHTH",1,"TTTTHTTTTT",30,10,0
"5f3c35f98baa00a729e2efe7","crowd30CG","3",1,"114","2",28,"United States",1,60,0.47,5,"THTHTHHTTH",3,"THHTTTTTHT",50,30,0
"5f3c35f98baa00a729e2efe7","crowd30CG","3",1,"114","2",28,"United States",1,40,0.47,4,"TTHTHHTHTT",5,"HTTHHHTTHT",40,50,0
"5f3d42de03555c0832cbef73","individual","1",1,"215","1",18,"United States",1,40,0.56,4,"TTTHHTTTHH",4,"TTTHHTHHTT",40,40,NA
"5f3d42de03555c0832cbef73","individual","1",1,"215","1",18,"United States",1,65,0.68,8,"HTHTHHHHHH",5,"HTHTTHHTTH",80,50,0.5
